cycle,avg_attention,avg_performance,is_break,high_attention_count
500,0.7261549621491824,0.96,false,21
501,0.6761549621491821,0.96,false,0
502,0.6261549621491825,0.96,false,0
503,0.5761549621491823,0.96,false,0
504,0.5261549621491821,0.96,false,0
505,0.47615496214918246,0.96,false,0
506,0.4261549621491821,0.96,false,0
507,0.37615496214918226,0.96,false,0
508,0.3261549621491822,0.96,false,0
509,0.2761549621491824,0.96,false,0
510,0.22615496214918226,0.96,true,0
511,0.2761549621491824,0.96,true,0
512,0.3261549621491822,0.96,true,0
513,0.37615496214918226,0.96,true,0
514,0.4261549621491821,0.96,true,0
515,0.47615496214918246,0.96,true,0
516,0.5261549621491821,0.96,true,0
517,0.5761549621491823,0.96,true,0
518,0.6261549621491825,0.96,true,0
519,0.6761549621491821,0.96,true,0
520,0.7261549621491824,0.96,true,21
521,0.7761549621491828,0.96,true,23
522,0.8261549621491827,0.96,true,23
523,0.8761549621491825,0.96,true,23
524,0.9261549621491822,0.96,true,25
525,0.9761549621491825,0.96,false,25
526,0.9261549621491822,0.96,false,25
527,0.8761549621491825,0.96,false,23
528,0.8261549621491827,0.96,false,23
529,0.7761549621491828,0.96,false,23
530,0.7261549621491824,0.96,false,21
531,0.6761549621491821,0.96,false,0
532,0.6261549621491825,0.96,false,0
533,0.5761549621491823,0.96,false,0
534,0.5261549621491821,0.96,false,0
535,0.47615496214918246,0.96,false,0
536,0.4261549621491821,0.96,false,0
537,0.37615496214918226,0.96,false,0
538,0.3261549621491822,0.96,false,0
539,0.2761549621491824,0.96,false,0
540,0.22615496214918226,0.96,true,0
541,0.2761549621491824,0.96,true,0
542,0.3261549621491822,0.96,true,0
543,0.37615496214918226,0.96,true,0
544,0.4261549621491821,0.96,true,0
545,0.47615496214918246,0.96,true,0
546,0.5261549621491821,0.96,true,0
547,0.5761549621491823,0.96,true,0
548,0.6261549621491825,0.96,true,0
549,0.6761549621491821,0.96,true,0
550,0.7261549621491824,0.96,true,21
551,0.7761549621491828,0.96,true,23
552,0.8261549621491827,0.96,true,23
553,0.8761549621491825,0.96,true,23
554,0.9261549621491822,0.96,true,25
555,0.9761549621491825,0.96,false,25
556,0.9261549621491822,0.96,false,25
557,0.8761549621491825,0.96,false,23
558,0.8261549621491827,0.96,false,23
559,0.7761549621491828,0.96,false,23
560,0.7261549621491824,0.96,false,21
561,0.6761549621491821,0.96,false,0
562,0.6261549621491825,0.96,false,0
563,0.5761549621491823,0.96,false,0
564,0.5261549621491821,0.96,false,0
565,0.47615496214918246,0.96,false,0
566,0.4261549621491821,0.96,false,0
567,0.37615496214918226,0.96,false,0
568,0.3261549621491822,0.96,false,0
569,0.2761549621491824,0.96,false,0
570,0.22615496214918226,0.96,true,0
571,0.2761549621491824,0.96,true,0
572,0.3261549621491822,0.96,true,0
573,0.37615496214918226,0.96,true,0
574,0.4261549621491821,0.96,true,0
575,0.47615496214918246,0.96,true,0
576,0.5261549621491821,0.96,true,0
577,0.5761549621491823,0.96,true,0
578,0.6261549621491825,0.96,true,0
579,0.6761549621491821,0.96,true,0
580,0.7261549621491824,0.96,true,21
581,0.7761549621491828,0.96,true,23
582,0.8261549621491827,0.96,true,23
583,0.8761549621491825,0.96,true,23
584,0.9261549621491822,0.96,true,25
585,0.9761549621491825,0.96,false,25
586,0.9261549621491822,0.96,false,25
587,0.8761549621491825,0.96,false,23
588,0.8261549621491827,0.96,false,23
589,0.7761549621491828,0.96,false,23
590,0.7261549621491824,0.96,false,21
591,0.6761549621491821,0.96,false,0
592,0.6261549621491825,0.96,false,0
593,0.5761549621491823,0.96,false,0
594,0.5261549621491821,0.96,false,0
595,0.47615496214918246,0.96,false,0
596,0.4261549621491821,0.96,false,0
597,0.37615496214918226,0.96,false,0
598,0.3261549621491822,0.96,false,0
599,0.2761549621491824,0.96,false,0
600,0.22615496214918226,0.96,true,0
601,0.2761549621491824,0.96,true,0
602,0.3261549621491822,0.96,true,0
603,0.37615496214918226,0.96,true,0
604,0.4261549621491821,0.96,true,0
605,0.47615496214918246,0.96,true,0
606,0.5261549621491821,0.96,true,0
607,0.5761549621491823,0.96,true,0
608,0.6261549621491825,0.96,true,0
609,0.6761549621491821,0.96,true,0
610,0.7261549621491824,0.96,true,21
611,0.7761549621491828,0.96,true,23
612,0.8261549621491827,0.96,true,23
613,0.8761549621491825,0.96,true,23
614,0.9261549621491822,0.96,true,25
615,0.9761549621491825,0.96,false,25
616,0.9261549621491822,0.96,false,25
617,0.8761549621491825,0.96,false,23
618,0.8261549621491827,0.96,false,23
619,0.7761549621491828,0.96,false,23
620,0.7261549621491824,0.96,false,21
621,0.6761549621491821,0.96,false,0
622,0.6261549621491825,0.96,false,0
623,0.5761549621491823,0.96,false,0
624,0.5261549621491821,0.96,false,0
625,0.47615496214918246,0.96,false,0
626,0.4261549621491821,0.96,false,0
627,0.37615496214918226,0.96,false,0
628,0.3261549621491822,0.96,false,0
629,0.2761549621491824,0.96,false,0
630,0.22615496214918226,0.96,true,0
631,0.2761549621491824,0.96,true,0
632,0.3261549621491822,0.96,true,0
633,0.37615496214918226,0.96,true,0
634,0.4261549621491821,0.96,true,0
635,0.47615496214918246,0.96,true,0
636,0.5261549621491821,0.96,true,0
637,0.5761549621491823,0.96,true,0
638,0.6261549621491825,0.96,true,0
639,0.6761549621491821,0.96,true,0
640,0.7261549621491824,0.96,true,21
641,0.7761549621491828,0.96,true,23
642,0.8261549621491827,0.96,true,23
643,0.8761549621491825,0.96,true,23
644,0.9261549621491822,0.96,true,25
645,0.9761549621491825,0.96,false,25
646,0.9261549621491822,0.96,false,25
647,0.8761549621491825,0.96,false,23
648,0.8261549621491827,0.96,false,23
649,0.7761549621491828,0.96,false,23
650,0.7261549621491824,0.96,false,21
651,0.6761549621491821,0.96,false,0
652,0.6261549621491825,0.96,false,0
653,0.5761549621491823,0.96,false,0
654,0.5261549621491821,0.96,false,0
655,0.47615496214918246,0.96,false,0
656,0.4261549621491821,0.96,false,0
657,0.37615496214918226,0.96,false,0
658,0.3261549621491822,0.96,false,0
659,0.2761549621491824,0.96,false,0
660,0.22615496214918226,0.96,true,0
